,Date,ISO3,Country,BCI,BCI σ,BCI Δ,BCI Δ σ,Manufacturing: Confidence Index,Manufacturing: Confidence Index σ,Manufacturing: Confidence Index Δ,Manufacturing: Confidence Index Δ σ,Manufacturing: New Orders Index,Manufacturing: New Orders Index σ,Manufacturing: New Orders Index Δ,Manufacturing: New Orders Index Δ σ,Manufacturing: New Orders Inflows Index,Manufacturing: New Orders Inflows Index σ,Manufacturing: New Orders Inflows Index Δ,Manufacturing: New Orders Inflows Index Δ σ,Manufacturing: New Export Orders Index,Manufacturing: New Export Orders Index σ,Manufacturing: New Export Orders Index Δ,Manufacturing: New Export Orders Index Δ σ,Manufacturing: Production Index,Manufacturing: Production Index σ,Manufacturing: Production Index Δ,Manufacturing: Production Index Δ σ,Manufacturing: Employment Index,Manufacturing: Employment Index σ,Manufacturing: Employment Index Δ,Manufacturing: Employment Index Δ σ,Manufacturing: Capacity Utilisation Index,Manufacturing: Capacity Utilisation Index σ,Manufacturing: Capacity Utilisation Index Δ,Manufacturing: Capacity Utilisation Index Δ σ,Non-Manufacturing: Order Intentions & Demand Index,Non-Manufacturing: Order Intentions & Demand Index σ,Non-Manufacturing: Order Intentions & Demand Index Δ,Non-Manufacturing: Order Intentions & Demand Index Δ σ,Non-Manufacturing: Business Activity Index,Non-Manufacturing: Business Activity Index σ,Non-Manufacturing: Business Activity Index Δ,Non-Manufacturing: Business Activity Index Δ σ,Non-Manufacturing: Employment Index,Non-Manufacturing: Employment Index σ,Non-Manufacturing: Employment Index Δ,Non-Manufacturing: Employment Index Δ σ,Non-Manufacturing: Raw Material Stocks Index,Non-Manufacturing: Raw Material Stocks Index σ,Non-Manufacturing: Raw Material Stocks Index Δ,Non-Manufacturing: Raw Material Stocks Index Δ σ,CCI,CCI σ,CCI Δ,CCI Δ σ,Consumer: Confidence Index,Consumer: Confidence Index σ,Consumer: Confidence Index Δ,Consumer: Confidence Index Δ σ,Consumer: Future Confidence Index,Consumer: Future Confidence Index σ,Consumer: Future Confidence Index Δ,Consumer: Future Confidence Index Δ σ,Consumer: Price Confidence Index,Consumer: Price Confidence Index σ,Consumer: Price Confidence Index Δ,Consumer: Price Confidence Index Δ σ,GDP,GDP σ,GDP Δ,GDP Δ σ,GDP Q,GDP Q σ,GDP Q Δ,GDP Q Δ σ,CLI,CLI σ,CLI Δ,CLI Δ σ,PPI,PPI σ,PPI Δ,PPI Δ σ,CPI,CPI σ,CPI Δ,CPI Δ σ,CPI M,CPI M σ,CPI M Δ,CPI M Δ σ,Unemployment,Unemployment σ,Unemployment Δ,Unemployment Δ σ,M1 Money Supply,M1 Money Supply σ,M1 Money Supply %Δ 1Y,M1 Money Supply %Δ σ,M1 Money Supply %Δ,M3 Money Supply,M3 Money Supply σ,M3 Money Supply %Δ 1Y,M3 Money Supply %Δ σ,M3 Money Supply %Δ,Base Yield,Base Yield σ,Base Yield Δ,Base Yield Δ σ,3m Yield,3m Yield σ,3m Yield Δ,3m Yield Δ σ,10y Yield,10y Yield σ,10y Yield Δ,10y Yield Δ σ,Stock Market,Stock Market σ,Stock Market %Δ,Stock Market %Δ σ,Stock Market %Δ 1Y
793,2016-02-01,USA,United States,99.17597,-0.47716676089951043,0.25592000000000326,0.410892740292911,-1.0,-0.4905533335497084,2.2,0.3500249089690271,-3.0,0.037503151657777574,11.0,0.8698082321535119,3.03212,-0.35518321016741994,2.3371854,0.24756017998558907,-7.0,-1.2941173869216762,-2.0,-0.1710447308119639,4.540111,-0.3544251645924371,6.55255,0.6252534285523288,-4.105973,-0.4919751967911484,-4.8196297,-0.5432457105169204,75.4699,0.33867111097428226,-0.2149000000000001,-0.09224459576193698,10.51816,0.06512616275682998,-5.9542899999999985,-0.7060332150530947,14.15591,0.23201546832774278,-2.2237199999999984,-0.22762929328578937,3.554881,0.14792977547974423,-2.2778859999999996,-0.2986137664275549,5.0,0.3298935084437499,-4.0,-0.48381550638033666,100.6548,1.3574820983529794,0.07509999999999195,0.10871049639893665,98.66404,1.323534710722792,0.43037999999999954,0.05241286984062861,4.0,0.043491893245564725,2.0,0.18328593126542791,2.9,-1.2458933647707833,-0.30000000000000027,-0.3453097878333067,1.874684059,0.16864084811922944,-0.30798445200000013,-0.2815840143232552,0.146234347,-0.3460860479555809,-0.177138326,-0.2243786970138682,99.05814,-0.5196407979532931,-0.26797000000000537,-0.29003105497527776,-3.61380798274003,-1.1653239948575622,1.4718173415983098,0.5064845964579662,1.01779978016546,-0.5930257464414044,0.5160022014975579,0.48375320160719576,0.0823076533454985,-0.1548607663104348,0.2933756912536445,0.4785999426357938,4.9,-1.1044911161467936,-0.1999999999999993,-0.4792109191689661,103.5429,1.7894909150877607,4.105904732794974,-0.27982179785667893,1.5085668125104812,104.1551,1.8787920447948991,5.746038575768586,0.7024364734053228,2.1130433589085618,0.38,-0.4321668022325015,0.26,0.9180229914152438,0.54,-0.46553439638590155,0.24000000000000005,0.6463559532486708,1.78,-1.2691618782248792,-0.47999999999999976,-0.9906424288986411,88.24099,0.5184065881482784,-9.645325017192185,-1.0590102140051536,-14.142082361961405
794,2016-03-01,USA,United States,99.42269,-0.24810670775077204,0.5587400000000002,0.8240323600482291,3.6,-0.03350960603809253,7.6,1.0809031112566445,2.0,0.42802874550847475,20.0,1.5554964735592003,11.56259,0.2688699156750576,12.62946,1.1434932393025574,4.0,-0.22769746518471437,2.0,0.2673935223794292,13.08856,0.2768252702653143,13.424658899999999,1.2216481509584112,-3.03673,-0.40470816273439103,1.1011349999999998,0.1716339836892755,75.3614,0.3206635332452328,-0.06810000000000116,0.0165705094037916,15.34686,0.5403041519763336,0.263539999999999,0.041495818081060835,19.70638,0.7452562266556179,0.583359999999999,0.07371381031260286,3.870577,0.1799785201670914,-7.138673,-0.9654204527534135,5.0,0.3345212583379387,-1.0,-0.10499190039164666,100.6137,1.3177192316318591,-0.06610000000000582,-0.1245780343191423,97.91087,1.2540859369869803,-1.7215199999999982,-0.2550311666555093,4.0,0.034799044073324,1.0,0.0809816516664182,3.3,-0.7193435994592596,0.2999999999999998,0.3906086699987491,1.648190603,0.04962607455650207,-0.22649345600000004,-0.1958206944794725,0.589179869,0.33336673130840055,0.442945522,0.6165519895690155,99.03574,-0.5226550088653508,-0.17906999999999584,-0.16571097311652755,-3.70569280343716,-1.1649233931837837,0.6835192536754602,0.26523076007812885,0.852536221142728,-0.6886693052170059,0.12301643510113403,0.15567603071387698,0.430600014339268,0.6663349749621191,0.7723096580511339,1.2525530536334548,5.0,-1.0541551232669624,0.0,-0.00986991096242531,104.3769,1.7917798020926226,5.189446397643227,-0.10137662640291864,1.8799249201324697,104.6872,1.8777300873097222,6.1457917832097975,0.7411756236737376,2.1523905801443144,0.36,-0.4295352698377996,0.12,0.5710932505811999,0.55,-0.4476290397304016,0.010000000000000009,0.2175042822577402,1.89,-1.1445665787950796,-0.3500000000000003,-0.6715317429539356,94.19507,0.918588888058681,-1.421818753795634,-0.7069161230420514,-7.881015552493453
795,2016-04-01,USA,United States,99.55322,-0.12470163619003861,0.6001499999999993,0.8707697260005962,1.6,-0.22276793728761177,5.2,0.7453083454560845,1.0,0.36294294997707255,15.0,1.1643188936548492,12.38131,0.32881010658130705,9.033873,0.814329746329943,5.0,-0.1271823023969106,11.0,1.215197819660538,11.19534,0.14170529346088148,12.184596899999999,1.0969563364428574,1.014511,-0.09449539903450879,8.682902,1.078558414035471,75.1793,0.2845665235896431,-0.5878000000000014,-0.36500112236700366,16.68897,0.6838972922655481,2.7899800000000017,0.3592039503147971,16.89953,0.49413005652026226,6.615359999999999,0.724880712072244,9.147255,0.657303319744276,4.915248999999999,0.7007873827738476,8.0,0.7679725018870724,5.0,0.6431445886482746,100.6365,1.32478569857751,-0.05679999999999552,-0.11471473503998522,95.75899,1.0649678110140814,-3.2278299999999973,-0.4706397013895841,-2.0,-0.5106101871260851,-6.0,-0.5938382872058322,3.3,-0.7074579716002699,0.19999999999999973,0.27163933023283643,1.648190603,0.057203743461166016,-0.22649345600000004,-0.19192794709989017,0.589179869,0.34606473743244254,0.442945522,0.6223798904511693,99.03882,-0.5101896447210152,-0.0824400000000054,-0.0337991591750168,-2.8002154011847,-0.9647583071925986,0.06464946368017,0.07866225184251452,1.12511041889441,-0.4987368034703115,-0.24797639493656987,-0.15421843450474945,0.4741067979104,0.7831534126456413,0.308796577003532,0.5041197616206751,5.1,-1.0045799520202146,0.2999999999999998,0.6934249677352065,105.8495,1.8243185361396737,6.645050749581749,0.5815522517974945,3.2806015964904844,105.4236,1.8902397458239792,6.464062637752477,0.3287952521400888,1.8315924093524893,0.37,-0.41097935349663633,0.02999999999999997,0.35347574839410006,0.55,-0.43451995279143285,-0.019999999999999907,0.16896769721379554,1.81,-1.2087190306522932,-0.2799999999999998,-0.49336177244838736,96.83752,1.0853848548436769,8.552737703122638,-0.6343714408569399,-6.751430926500834
796,2016-05-01,USA,United States,99.66618,-0.018795490135997024,0.4902099999999905,0.708071706589035,2.6,-0.11992557384972988,3.6,0.517953934962204,-6.0,-0.16464820663965135,-3.0,-0.2010061933671238,9.948258,0.14952446526916346,6.916137999999999,0.6153841986740787,5.0,-0.12094897054325447,12.0,1.302246836629862,6.536328,-0.19791865060419736,1.9962170000000006,0.18952709900830994,-0.4819873,-0.20342507831245848,3.6239856999999995,0.46195872830311197,75.1086,0.2759540140356416,-0.36129999999999995,-0.1973719125775743,11.32513,0.16024246345620877,0.8069699999999997,0.11696265495048233,10.92077,-0.05458478590848175,-3.2351400000000012,-0.3339347914305303,-0.7750365,-0.22523450537681833,-4.3299175,-0.5727974483229298,8.0,0.7758820998976539,3.0,0.3910087233391263,100.7626,1.407161673991086,0.10780000000001166,0.15012440419831452,101.8919,1.567429667032766,3.227860000000007,0.43711582326906506,6.0,0.19213512527643792,2.0,0.15619488478741403,3.0,-1.0782194689747742,0.10000000000000009,0.15931304186858,1.648190603,0.0648421912212785,-0.22649345600000004,-0.18803684468034249,0.589179869,0.35905740634271127,0.442945522,0.6282619719395833,99.05289,-0.49123518480551737,-0.005249999999989541,0.06941911710653713,-3.34750265674814,-1.0582118106680531,0.26630532599188994,0.14282061320885234,1.01932255419357,-0.5557012353012399,0.0015227740281100743,0.05733180935379504,0.404579099811517,0.6207835303344617,0.3222714464660185,0.5252867781434237,4.8,-1.1671261602164371,-0.10000000000000053,-0.2543121574736751,107.1435,1.84637266499369,8.575062195041628,0.6678648272219606,3.477399222930777,105.9815,1.8902533322495894,6.733060847960903,0.22144536975989426,1.7535387129386848,0.37,-0.39738961428712666,-0.010000000000000009,0.261949231062867,0.57,-0.4108499601797467,0.029999999999999916,0.2722248888354767,1.81,-1.1961971786624275,0.030000000000000027,0.259117976968638,96.83658,1.069577200646091,9.741039850074218,-0.6504607182426904,-7.250696314799421
797,2016-06-01,USA,United States,99.74426,0.05408041179473021,0.32156999999999414,0.4658937479268934,6.4,0.25479828714722075,2.8000000000000003,0.40114387377850025,5.0,0.6806961486986968,3.0,0.24587077066864668,10.48518,0.18909272824269244,-1.0774100000000004,-0.09733710427360401,7.0,0.07754565016179342,3.0,0.33658318851418856,9.009763,-0.01673667116378464,-4.078797,-0.35479512594291596,-0.8962919,-0.2344689444819503,2.1404381,0.2738094715675623,75.1862,0.3058082707713019,-0.1752000000000038,-0.059540043768574774,16.82869,0.6986027976754531,1.4818300000000022,0.19172105615690788,13.42926,0.17911322076377853,-6.27712,-0.6612803137841446,6.208988,0.4026398247298184,2.338411,0.3398782303340277,11.0,1.1858112845708078,6.0,0.7566067714422725,100.7399,1.3725494250127508,0.12620000000001141,0.17199277781513947,100.6007,1.440078966613172,2.6898300000000006,0.35221724979577496,3.0,-0.09409483237020547,-1.0,-0.13637630349890692,3.1,-0.9332232272660922,-0.19999999999999973,-0.20771495079177504,1.36762965,-0.08630750572159245,-0.28056095299999995,-0.24209041660729583,0.302388807,-0.08532184683107026,-0.286791062,-0.3767462872352256,99.06599,-0.47312036485240133,0.030249999999995225,0.11517008896459778,-2.80571731074642,-0.9325282279936792,0.8999754926907397,0.33794549377584726,0.997326494523087,-0.557541712872845,0.144790273380359,0.1828172178199629,0.328436616728188,0.43691769463649716,-0.10216339761107995,-0.15969527019022817,4.9,-1.1167479353397078,-0.09999999999999964,-0.25431215747367303,107.4248,1.8197038734089992,7.454726141230328,0.3789862167891191,2.920090556435384,106.532,1.889550996255047,6.880869847268456,0.22678174295740613,1.7622020648178527,0.38,-0.37811497999461324,0.020000000000000018,0.35116068389709443,0.55,-0.40771286239645577,0.0,0.2232128295064181,1.64,-1.354173178349232,-0.25,-0.4043254611654239,97.52459,1.098994287578797,3.534707283512817,-0.545455277766037,-5.465718395706998
798,2016-07-01,USA,United States,99.6533,-0.025796648261976335,0.1000800000000055,0.1525364917217051,5.2,0.13756796195618848,3.6,0.5016812063740163,-4.0,-0.00639530138802813,-5.0,-0.36880257766466884,12.8759,0.35961052249161846,0.49459000000000053,0.037800126217656764,5.0,-0.11797515763535231,0.0,0.01068106779250902,8.45774,-0.05620063592560663,-2.7376000000000005,-0.23918767748745318,-1.033607,-0.2436933799982304,-2.0481179999999997,-0.2403814612509885,75.3001,0.34400299112674704,0.12080000000000268,0.15394860536422456,25.09581,1.487747783719249,8.406839999999999,1.0256708284772387,23.01284,1.055907011777913,6.113310000000002,0.6581823913614352,2.700493,0.09120658916752061,-6.446762,-0.8694755368539702,8.0,0.7540872350403502,0.0,-0.009862969561083373,100.5887,1.2418510679137542,-0.04779999999999518,-0.12484038788491916,96.83493,1.1116540144718885,1.0759400000000028,0.11634343799926682,-1.0,-0.4749655670221173,1.0,0.05535239369933295,3.2,-0.7951492520088362,-0.09999999999999964,-0.08786300014494808,1.36762965,-0.07893522088221966,-0.28056095299999995,-0.24179907768610173,0.302388807,-0.0860624233175098,-0.286791062,-0.3895453787616757,99.08913,-0.4490293486724366,0.05030999999999608,0.13986129001718212,-2.70557029177719,-0.8973694603272533,0.09464510940750959,0.09654748586948993,0.827138870498699,-0.658625967301096,-0.29797154839571105,-0.18098419259770765,-0.161813640474981,-0.7170576596547346,-0.635920438385381,-1.0155150627564746,4.8,-1.1714305310798219,-0.2999999999999998,-0.719951425944443,107.4215,1.7810094798212244,6.74473835880518,-0.35130149103673697,1.4851274687173621,107.0309,1.885215665477622,6.912974988587606,-0.07754458563227982,1.5246111876278334,0.39,-0.35826102037517,0.020000000000000018,0.3638048817553751,0.62,-0.35622360114287416,0.06999999999999995,0.365811111783563,1.5,-1.482374637209593,-0.31000000000000005,-0.5410292770732208,99.99921,1.2466534899953186,3.2649431749181668,-0.333121034387815,-1.666365107804002
799,2016-08-01,USA,United States,99.48994,-0.17068534102983382,-0.17623999999999285,-0.23386739374945212,-1.2,-0.48803789898887695,-3.8,-0.5121295368082129,-9.0,-0.38265877455491815,-3.0,-0.21619461449308175,-0.196275,-0.5842424197482283,-10.144533,-0.8942110719311992,5.0,-0.11477198382939206,0.0,0.0071259513817613085,-1.226347,-0.7623427492914747,-7.762675,-0.6834230279631316,-3.814975,-0.44790259777899966,-3.3329877,-0.3942646822878664,74.9146,0.25371320180517054,-0.19400000000000261,-0.0766550291398863,5.423027,-0.4310104990069359,-5.902102999999999,-0.7503367930187975,7.469709,-0.37579542220625745,-3.4510609999999993,-0.3761960512982484,2.207469,0.047994300615800005,2.9825055000000003,0.4197492169750774,-4.0,-0.929551646870947,-12.0,-1.5288117425557408,100.4794,1.1477217202349028,-0.2832000000000079,-0.5161906722127476,96.61974,1.0827333123347527,-5.272160000000014,-0.7823369037846951,3.0,-0.12169185252033003,-3.0,-0.32797989437696906,3.0,-1.0359559422944442,0.0,0.03661057300868387,1.36762965,-0.07152525302272046,-0.28056095299999995,-0.24150779485117818,0.302388807,-0.08680318938690504,-0.286791062,-0.4026461063450523,99.13693,-0.40985706961986534,0.08404000000000167,0.18334137315462756,-2.40641711229947,-0.8231474034903012,0.9410855444486699,0.3467954460655421,1.06287450276103,-0.48713513608079567,0.04355194856746003,0.10191701514153366,0.0918430107884498,-0.11361406915829307,-0.3127360890230672,-0.4963536769905092,4.9,-1.1198751487935115,0.10000000000000053,0.22424716545810655,109.8472,1.8564789887354467,9.583979281765199,0.15951785326990978,2.523438192704175,107.7466,1.89520476189101,7.173756272722298,0.10087072392754029,1.6654793525285205,0.4,-0.3378993107180427,0.030000000000000027,0.3984877707397297,0.73,-0.2813143614735415,0.16000000000000003,0.5419778698275862,1.56,-1.404375806139096,-0.25,-0.39543187727107815,101.048,1.2956709959164083,4.348997042233416,-0.10552786226195787,2.4410549295651895
800,2016-09-01,USA,United States,99.53822,-0.1257138762594223,-0.20604000000000156,-0.27704873268479885,3.0,-0.07244667077336338,-3.4000000000000004,-0.4547848406194537,-1.0,0.2278041157833886,-6.0,-0.45290237679008943,11.03503,0.2294119111111007,0.5498500000000011,0.04967979336302961,4.0,-0.20851839021942736,-3.0,-0.3155622841523942,7.375929,-0.12936378858494266,-1.6338339999999993,-0.1363177165122378,-1.393631,-0.2660129546371149,-0.49733910000000003,-0.0511368719942727,75.0399,0.2967708277134308,-0.14629999999999654,-0.041082341142660836,16.76897,0.6734254727501588,-0.059720000000002216,-0.022982752266967298,19.46518,0.7206967301347582,6.035920000000001,0.6369126557812982,10.26863,0.771544050502425,4.059642,0.5665543561700302,3.0,0.0575525034367688,-8.0,-1.0069110714300893,100.4597,1.1274805589453483,-0.2802000000000078,-0.5013322328878721,98.12607,1.2004939339518363,-2.4746300000000048,-0.3781673633991899,9.0,0.43415778054900084,6.0,0.5425735432035934,3.0,-1.025203378277005,-0.10000000000000009,-0.09661369056164168,1.648263356,0.09168614731391274,0.2806337059999999,0.3150431973617228,0.601115379,0.36956879427039696,0.298726572,0.4105056189120096,99.22134,-0.348056030243442,0.15534999999999854,0.27785968557376695,-0.705371676614221,-0.4737961099092451,2.100345634132199,0.6825149513753508,1.46378364748158,-0.21087436848110325,0.466457152958493,0.44257375259757253,0.240399586462898,0.22625772291103557,-0.08803703026529003,-0.14433444935394205,5.0,-1.0713304057346102,0.09999999999999964,0.22032504066293343,110.1252,1.8295684271566226,9.21229443085252,0.14189336717798945,2.5137584617332287,108.2422,1.890179399591328,7.179939618441611,0.022858036731303346,1.6053392407914924,0.4,-0.32282655394698195,0.020000000000000018,0.378547321262305,0.75,-0.2545786068816192,0.19999999999999996,0.6153865071932267,1.63,-1.3150924248784668,-0.010000000000000009,0.1777423492388952,100.2302,1.2208668223619223,2.774284926499049,0.1725748604870551,7.515308270005661
801,2016-10-01,USA,United States,99.71569,0.03339627059358503,0.062389999999993506,0.09135675574081434,3.8,0.0052693604862684915,-1.4000000000000004,-0.18406399003133184,-9.0,-0.38801129678998686,-5.0,-0.3818342665774023,8.286388,0.029011587423980165,-4.589511999999999,-0.4022820947265413,5.0,-0.10601526717651102,0.0,0.013424686341790481,8.557011,-0.04337618742660503,0.09927099999999989,0.015356823470076938,3.198597,0.07709229219669374,4.232203999999999,0.5161459184327338,75.1352,0.33048545767018983,-0.16490000000000293,-0.05518539295247673,14.20649,0.42036625887527984,-10.88932,-1.3475770848275015,15.09346,0.31756716573429833,-7.91938,-0.8614212429574372,4.718974,0.27093644096945674,2.0184810000000004,0.27669762233046763,4.0,0.20559870722625326,-4.0,-0.49201106281089985,100.539,1.1884582706847064,-0.04970000000000141,-0.10011345278039487,93.82229,0.8481962782527553,-3.0126400000000046,-0.4431568875678133,3.0,-0.13294044512196196,4.0,0.36136193343091155,3.0,-1.0133345141383532,-0.20000000000000018,-0.22154407638155055,1.648263356,0.09500695644671285,0.2806337059999999,0.30762768263944695,0.601115379,0.3637200815864561,0.298726572,0.40567349969465816,99.34153,-0.26390627782515247,0.2524000000000086,0.4072657659265271,0.0,-0.3317788570233538,2.70557029177719,0.8526925349346053,1.63598752091762,-0.09558913886172672,0.808848650418921,0.7227582679445396,0.124674851301432,-0.06472855194389113,0.286488491776413,0.44804274197817434,4.9,-1.1306385746775,0.10000000000000053,0.21288872664002784,110.3139,1.7997315912030933,10.421395228254715,0.22327705817803317,2.6925708540655346,108.8026,1.8893023773223614,7.449488590183817,0.0852611655675022,1.6553163619104305,0.4,-0.3073518359177177,0.010000000000000009,0.35174751090745154,0.72,-0.2557577511628177,0.09999999999999998,0.4174378310607501,1.76,-1.1648750279119822,0.26,0.8188642764313863,99.05186,1.125832825186338,-0.9473574841241228,-0.09810271985053241,2.431791583708476
802,2016-11-01,USA,United States,99.99583,0.2823176926576253,0.5058899999999937,0.6992439195937828,6.4,0.2565163584478962,7.6000000000000005,1.0363096510878154,-2.0,0.14664549624709977,7.0,0.5305162342164236,10.96311,0.21875901469755654,11.159385,0.9758460890379521,4.0,-0.1954933060146526,-1.0,-0.0887139225938858,10.82789,0.11834970546412674,12.054237,1.0616255645019481,3.021601,0.06123988892115239,6.836576,0.8187701323856961,75.0945,0.32802157057615844,0.1799000000000035,0.19373474880619262,15.12035,0.5080432188171665,9.697323,1.1858051680664268,20.27865,0.7936551650691644,12.808940999999999,1.3603697763645934,9.637848,0.7097635900808513,7.430379,1.0155998949042668,2.0,-0.07451839382354467,6.0,0.7681561981261922,100.8784,1.4480505072297978,0.3990000000000009,0.6794879551001954,100.9235,1.4446144417563598,4.303760000000011,0.6237870644793834,8.0,0.334232607170669,5.0,0.47621010880212106,3.0,-1.0074730619976557,0.0,0.016986540465799622,1.648263356,0.09833512305555754,0.2806337059999999,0.3002128079671468,0.601115379,0.35788478797968576,0.298726572,0.4008559416372708,99.47713,-0.16973679117241963,0.34019999999999584,0.5243050716187229,0.164024056861655,-0.2946569113982692,2.570441169161125,0.7977866243696203,1.69253716250378,-0.05549581493497075,0.6296626597427499,0.5547701992551787,-0.155546086733514,-0.742937314294761,-0.2473890975219638,-0.4211287495608446,4.7,-1.2409751212933955,-0.20000000000000018,-0.4967403621600625,111.0287,1.7950622609779472,8.847291432403214,-0.624047217447023,1.0755849944286133,109.3929,1.8902136955356106,7.24815146696367,-0.07566898432440533,1.5279368444108599,0.41,-0.2851850771805849,0.009999999999999953,0.3514974053495277,0.71,-0.24533628696943405,-0.020000000000000018,0.1842364919720706,2.14,-0.7499128698850196,0.5800000000000001,1.5615930302535863,99.85423,1.1631967052867935,-1.181389042831127,-0.10186730517776739,2.24609331001997
803,2016-12-01,USA,United States,100.3202,0.5681376680520387,0.7819800000000043,1.067827244161983,9.4,0.5471145315541602,6.4,0.8603589793322303,-2.0,0.1416420476043085,-1.0,-0.08662006566290524,18.54608,0.7600502242881568,7.511049999999999,0.6458913832558233,12.0,0.5783806761534468,8.0,0.8682518247998939,17.4419,0.5996020899528219,10.065971000000001,0.8763813099917687,6.074204,0.287971509040994,7.467835,0.888261437978967,75.1542,0.3554426849881169,0.11430000000000007,0.14639036375439904,20.18702,0.9893000644364247,3.418050000000001,0.4056823355734359,22.17483,0.9576148953480995,2.70965,0.28128296095896715,5.963512,0.3793800242686632,-4.305118,-0.5986961139327793,4.0,0.20771791598113581,1.0,0.13400378565777984,101.2263,1.7079414483300632,0.7665999999999968,1.312842941181881,105.6577,1.8252299839771398,7.531630000000007,1.090757366156791,19.0,1.3482712733013398,10.0,0.9618713998706121,2.8,-1.2477639510834304,-0.20000000000000018,-0.23670592414618946,2.004177046,0.3049974450399246,0.35591369000000017,0.3754310320826558,0.496888796,0.20155652808192762,-0.10422658299999998,-0.15235498912039977,99.60835,-0.07756692202232895,0.38701000000000363,0.5863488843400645,1.71460176991151,0.021046064056639887,2.4199734465257308,0.7466303205949724,2.07462213296691,0.2075084838103754,0.6108384854853302,0.5370872786424419,0.0327321392317517,-0.2847155046209401,-0.2076674472311463,-0.34641662935874934,4.7,-1.244571786359774,-0.2999999999999998,-0.7279106412156535,110.5621,1.7374599967115216,7.917158365617083,-0.9801333994246167,0.3967302670051742,109.6677,1.8704943605111495,7.012296865577561,-0.33814015350184845,1.3169540160861581,0.54,-0.18489558992908559,0.14,0.6953518107176877,0.87,-0.13147470692138274,0.12,0.45291541155803694,2.49,-0.3613350216019216,0.8600000000000003,2.1687287347911566,103.8437,1.4053346858675313,3.6052008276946435,0.2542930654722179,8.675783986109597
804,2017-01-01,USA,United States,100.6096,0.8183356137629331,0.8939100000000053,1.2041739739459636,12.0,0.7915781785578831,8.2,1.089364440999712,-1.0,0.21126547423088876,8.0,0.5990791507016628,19.35908,0.8086257338047435,11.072691999999998,0.9472139592655296,9.0,0.28343592871386875,4.0,0.43032091638180003,18.45724,0.6639829014707549,9.900229,0.8491512856545488,11.76597,0.708931935550843,8.567373,1.011551016565793,75.4079,0.4334068603326616,0.2727000000000004,0.2636693664268717,16.63842,0.6405849521356062,2.4319299999999995,0.28333302391218296,21.33167,0.8723794896100121,6.238209999999999,0.6529786355981814,6.911556,0.4639633077333202,2.192582,0.29651511713797335,-4.0,-0.9129591631401668,-8.0,-1.0029984063753803,101.3791,1.8133837437780262,0.8400999999999925,1.42318791220344,105.9805,1.8470824038149258,12.158210000000011,1.73136211019672,25.0,1.8674586926457482,22.0,2.0875449937373887,3.1,-0.8592996808916769,0.10000000000000009,0.1432920987064948,2.004177046,0.3083109124483606,0.35591369000000017,0.37471759803057825,0.496888796,0.20647802593929798,-0.10422658299999998,-0.14360687306917405,99.71175,-0.0019149499169221602,0.3702199999999891,0.5635542806182507,3.28324986087924,0.33564943251802937,3.28324986087924,1.004247005983153,2.50004220905299,0.4946221761827616,0.8640546881353701,0.7574173058619519,0.582772789025459,1.0366278181555577,0.45809793772402707,0.7500086121967405,4.7,-1.2457442494974311,-0.20000000000000018,-0.48390177809380663,112.2267,1.7777827276430576,9.503031107268889,-0.29062546848310744,1.7339609967556235,110.2746,1.8728126807372865,6.51730846133487,-0.28910434523476636,1.3529088459283134,0.65,-0.09184708445271629,0.25,0.9804711805735363,0.9,-0.09326384802552573,0.18000000000000005,0.565353180112754,2.43,-0.4129921209472547,0.6700000000000002,1.6890623243929455,105.0235,1.4590642102021005,6.028801478336687,0.7484831124814869,17.72904188545823
